ID_PAPER	IRRELEVANT	COMMENTS	TIMESTAMP	CURATOR	DISEASE_NAME	SECONDARY_CHECK	PRIMARY_CATEGORY	SECONDARY_CATEGORY
30146556			2021-04-19T03:21:32.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
30171179			2021-04-19T03:16:09.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
30260738			2021-04-23T04:51:18.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
30272025			2021-04-19T03:13:41.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
30279913			2021-04-19T04:25:26.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
30596371		Also 0.2. Related Diseases	2021-04-23T18:32:35.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
30685840		and 1.4. Epidemiology	2021-05-08T15:07:49.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
30704695			2021-04-23T18:36:16.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
30705963	True	Review		curator1	hereditary hemorrhagic telangiectasia			
30717761		REVISIT - CHANGED: retrospective study so changed from 3.4 to 1.3	2021-04-25T17:28:32.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
30744395		and 2.3. Non in-vivo Human or non-human model system	2021-05-08T15:42:08.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
30853205			2021-04-26T02:09:09.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
31006519			2021-04-26T02:51:44.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
31032126			2021-04-19T04:22:37.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
31255500			2021-05-08T14:34:54.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
31361678	True	review		curator1	hereditary hemorrhagic telangiectasia			
31400083			2021-04-19T03:14:38.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
31441079	True	systematic review		curator1	hereditary hemorrhagic telangiectasia			
31540324			2021-05-08T15:29:49.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
31566760			2021-04-23T18:43:07.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
31615556			2021-05-01T00:55:54.000Z	curator1	hereditary hemorrhagic telangiectasia		3.4. PATIENT-BASED THERAPEUTICS	
31616764			2021-05-08T15:02:47.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
31689244			2021-04-26T01:52:38.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
31828546		Also 2.3. Non in-vivo Human or non-human model system	2021-04-19T03:18:18.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
31905627			2021-04-23T18:33:41.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
31910122	True	clinical practice guideline - I consider this a review		curator1	hereditary hemorrhagic telangiectasia			
32020296			2021-04-26T02:23:55.000Z	curator1	hereditary hemorrhagic telangiectasia		3.4. PATIENT-BASED THERAPEUTICS	
32059941			2021-04-19T04:09:57.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
32078368		and 2.3. Non in-vivo Human or non-human model system	2021-05-08T14:37:23.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
32178330			2021-04-23T04:41:55.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32199058			2021-05-08T15:33:07.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
32255688			2021-04-28T18:47:17.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32341592			2021-04-26T02:55:22.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
32503579			2021-05-08T14:45:09.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
32536092		diagnosis, no intervention	2021-04-26T02:55:12.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32538908		Also 2.3. Non in-vivo Human or non-human model system	2021-04-23T18:45:22.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
32573726			2021-04-19T03:54:52.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32723034	True	review		curator1	hereditary hemorrhagic telangiectasia			
32723482			2021-05-08T15:32:42.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
32756122			2021-05-08T15:38:52.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	1.3. THERAPEUTICS IN THE CLINIC
32762495		2.3. Non in-vivo Human or non-human model system	2021-05-08T15:32:51.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
32899377			2021-04-26T03:20:46.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32926701			2021-05-08T15:20:57.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
32954380			2021-05-08T15:22:34.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
32992168			2021-04-23T18:34:35.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	1.3. THERAPEUTICS IN THE CLINIC
32998220			2021-04-19T04:10:15.000Z	curator1	hereditary hemorrhagic telangiectasia		3.4. PATIENT-BASED THERAPEUTICS	
33022056			2021-04-23T18:44:35.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33081831		this one is a bit strange since it's about diet rather than more typical sounding interventions, but I think it would still count as an intervention as it would inform patients/health care providers about something the patient can do to improve their health	2021-05-08T15:00:38.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
33090433	True	Review/opinion paper?		curator1	hereditary hemorrhagic telangiectasia			
33147670		0.2. Related Diseases		curator1	hereditary hemorrhagic telangiectasia			
33172103			2021-04-26T03:13:45.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33211216			2021-05-08T15:22:03.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
33243256			2021-04-26T03:18:17.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
33282178		and 2.4. In-vivo Human basic science study	2021-04-26T02:49:30.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	
33511041			2021-04-26T03:15:31.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33539783			2021-04-26T02:24:13.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
33652493		not sure.		curator1	hereditary hemorrhagic telangiectasia			
33661356			2021-04-26T02:53:18.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
33671708			2021-05-08T15:17:43.000Z	curator1	hereditary hemorrhagic telangiectasia		1.3. THERAPEUTICS IN THE CLINIC	
33677851			2021-05-08T15:38:20.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	2.1. DISEASE MECHANISM
33691924			2021-05-08T14:31:44.000Z	curator1	hereditary hemorrhagic telangiectasia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
33754658		no abstract, so I looked at the paper	2021-05-08T15:19:35.000Z	curator1	hereditary hemorrhagic telangiectasia		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
19942457		1.4. Epidemiology		curator1	Lennox-Gastaut syndrome			
19948417		1.2. Quality of Life		curator1	Lennox-Gastaut syndrome			
20008422			2021-05-10T03:01:18.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
20023065			2021-05-10T16:01:42.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20041940		0.2. Related Diseases		curator1	Lennox-Gastaut syndrome			
20084538		3.2. Drug Mechanism		curator1	Lennox-Gastaut syndrome			
20126329	True	seems like a review		curator1	Lennox-Gastaut syndrome			
20151724		1.4. Epidemiology (cost analysis)		curator1	Lennox-Gastaut syndrome			
20169970			2021-05-10T02:35:58.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
20185372	True	postmarketing		curator1	Lennox-Gastaut syndrome			
20384723		and 0.2. Related Diseases	2021-05-10T15:33:18.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
20384727	True	mention of pseudo-Lennox syndrome, doesn't seem to be relevant		curator1	Lennox-Gastaut syndrome			
20472190			2021-05-08T18:00:22.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
20542434			2021-05-10T14:16:30.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
20598586			2021-05-10T15:02:35.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
20610118			2021-05-10T03:14:26.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
20618411			2021-05-10T03:23:51.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
20647578	True	review		curator1	Lennox-Gastaut syndrome			
20666837		0.2. Related Diseases		curator1	Lennox-Gastaut syndrome			
20691934			2021-05-10T02:25:34.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
20726879			2021-05-10T16:08:46.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20823030		and 0.2. Related Diseases	2021-05-10T15:09:49.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
20888268			2021-05-10T04:53:26.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
20957124	True	review		curator1	Lennox-Gastaut syndrome			
20970386			2021-05-08T17:50:38.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21038079			2021-05-10T04:48:56.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21146944			2021-05-10T04:43:57.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21227654			2021-05-10T14:34:02.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21256770		Not completely sure how we would want to classify this - I normally would reserve 3.4 for controlled clinical trials, but this is at least prospective and more rigorously planned than a case report/series, so I opted for 3.4	2021-05-08T17:45:27.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
21275978			2021-05-08T17:50:26.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
21353345			2021-05-10T04:50:27.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21365309			2021-05-10T16:06:48.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
21383651		3.2. Drug Mechanism (PK)		curator1	Lennox-Gastaut syndrome			
21396833		sounds like a prospective study	2021-05-10T15:32:09.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
21397780		3.2. Drug Mechanism		curator1	Lennox-Gastaut syndrome			
21464890		and 2.3. Non in-vivo Human or non-human model system	2021-05-10T02:48:54.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
21481742	True	meta-analysis, treating as a review		curator1	Lennox-Gastaut syndrome			
21513659	True	seems like a review		curator1	Lennox-Gastaut syndrome			
21515079			2021-05-10T03:24:55.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
21557146			2021-05-10T14:24:10.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21620771		0.2. Related Diseases; not really related		curator1	Lennox-Gastaut syndrome			
21638908			2021-05-08T17:59:14.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21688720			2021-05-10T16:05:16.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
21763159			2021-05-08T17:53:05.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21790561	True	seems like a review		curator1	Lennox-Gastaut syndrome			
21792306	True	review		curator1	Lennox-Gastaut syndrome			
21862354			2021-05-10T04:49:58.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21924653			2021-05-10T03:25:20.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21947090			2021-05-10T02:17:06.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
21956725			2021-05-08T17:44:03.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
21982812		0.2. Related Diseases		curator1	Lennox-Gastaut syndrome			
22000954			2021-05-08T17:39:27.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	2.1. DISEASE MECHANISM
22071552			2021-05-10T03:08:15.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
22128252	True	seems like a review		curator1	Lennox-Gastaut syndrome			
22245794		sounds like a prospective study	2021-05-10T15:31:45.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
22255466		also 2.4. In-vivo Human basic science study	2021-05-08T17:32:08.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
22258042		not confident re: 1.3 vs 3.4 - seems like this was part of normal treatment and not a trial, so went with 1.3	2021-05-10T14:18:11.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22266062			2021-05-08T17:58:44.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22421185			2021-05-10T04:56:38.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
22422635		3.2. Drug Mechanism		curator1	Lennox-Gastaut syndrome			
22443637			2021-05-10T16:13:07.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22467791			2021-05-10T14:26:23.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
22476991		0.2. Related Diseases		curator1	Lennox-Gastaut syndrome			
22483538			2021-05-10T03:10:12.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
22576075			2021-05-08T17:45:43.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	2.1. DISEASE MECHANISM
22629163			2021-05-10T14:33:47.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22633633			2021-05-10T02:23:17.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22677424			2021-05-10T16:12:13.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
22681320			2021-05-10T02:24:33.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22709423			2021-05-10T16:09:13.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
22729251			2021-05-10T02:29:40.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22746027			2021-05-10T14:13:40.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22780580			2021-05-10T03:14:55.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
22813348			2021-05-10T16:04:53.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
22921514			2021-05-10T15:34:42.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
22934193			2021-05-10T14:23:04.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
22944514			2021-05-10T15:02:45.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
22957240		0.2. Related Diseases		curator1	Lennox-Gastaut syndrome			
23083943			2021-05-10T16:04:29.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
23099847		either 0.2. Related Diseases or just irrelevant		curator1	Lennox-Gastaut syndrome			
23143718			2021-05-10T04:57:02.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
23213494	True	review		curator1	Lennox-Gastaut syndrome			
23230532			2021-05-10T15:34:12.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
23334068			2021-05-10T14:23:18.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
23354062			2021-05-10T14:28:39.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	2.1. DISEASE MECHANISM
23409955			2021-05-10T03:12:56.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
23415449			2021-05-10T02:47:08.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
23465587			2021-05-10T02:22:05.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
23471536	True	seems like a review		curator1	Lennox-Gastaut syndrome			
23490456			2021-05-10T16:17:14.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
23531645			2021-05-10T14:31:16.000Z	curator1	Lennox-Gastaut syndrome		3.4. PATIENT-BASED THERAPEUTICS	
23634191	True	review		curator1	Lennox-Gastaut syndrome			
23647917		0.2. Related Diseases		curator1	Lennox-Gastaut syndrome			
23770633			2021-05-10T15:18:44.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
23770680			2021-05-10T03:16:12.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
23812912			2021-05-10T15:33:48.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
23827423			2021-05-10T02:16:45.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
23850002			2021-05-10T14:22:04.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
23864316			2021-05-10T03:04:40.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
23934111			2021-05-10T15:09:21.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
23936641	True	review		curator1	Lennox-Gastaut syndrome			
23973644		1.4. Epidemiology		curator1	Lennox-Gastaut syndrome			
23981349			2021-05-10T16:12:33.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
24105702			2021-05-10T02:20:45.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
24117046			2021-05-10T02:46:59.000Z	curator1	Lennox-Gastaut syndrome		2.1. DISEASE MECHANISM	
24122274			2021-05-08T18:01:49.000Z	curator1	Lennox-Gastaut syndrome		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24228152			2021-05-10T02:24:39.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
24237632		survey of parents using cannabidiol treatments on their children - outside of medical setting	2021-05-10T03:00:56.000Z	curator1	Lennox-Gastaut syndrome		1.3. THERAPEUTICS IN THE CLINIC	
